employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
53903,7,31,Bachelor's,1,0,2,29,2.0,8,0,0,50,0
61911,8,11,Below Secondary,1,2,1,23,4.0,1,1,0,82,1
31960,8,11,Bachelor's,0,0,1,53,3.0,15,0,0,78,0
65458,5,23,Master's & above,1,0,1,35,5.0,3,1,0,66,0
62363,7,20,Bachelor's,1,0,1,33,3.0,5,0,0,50,0
75531,8,11,Master's & above,1,2,1,38,3.0,7,0,0,81,0
21422,2,11,Bachelor's,1,2,1,41,2.0,9,0,0,50,0
28628,7,11,Bachelor's,1,0,1,39,5.0,4,0,0,51,0
47984,7,14,Bachelor's,1,0,1,27,2.0,2,0,0,49,0
39053,7,30,Bachelor's,1,2,1,33,4.0,5,0,0,48,0
28736,7,11,Bachelor's,1,2,1,23,3.0,1,0,0,49,0
10708,7,31,Bachelor's,0,0,1,41,1.0,10,0,0,56,0
77083,7,10,Bachelor's,1,0,1,36,5.0,4,0,0,51,0
28645,5,32,Master's & above,1,0,1,36,3.0,4,1,0,71,0
19959,4,4,Master's & above,0,2,1,34,4.0,2,1,0,58,0
27767,1,31,Master's & above,1,2,1,35,5.0,7,1,0,59,1
24780,5,11,Bachelor's,1,2,1,45,2.0,16,0,0,72,0
60490,2,11,Below Secondary,1,0,1,23,3.0,1,1,0,51,1
66081,0,28,Bachelor's,1,0,1,28,3.0,5,0,0,87,0
74041,3,11,Bachelor's,1,2,1,30,3.0,2,0,0,63,0
35711,7,11,Bachelor's,1,0,2,52,3.0,12,0,0,41,0
5979,0,15,Master's & above,1,0,1,42,4.0,15,0,0,84,0
30382,7,7,Bachelor's,1,2,1,29,5.0,3,1,0,50,0
75883,4,7,Bachelor's,1,2,1,37,4.0,9,1,0,58,0
42152,7,22,Master's & above,1,0,1,41,3.0,9,0,0,54,0
58897,7,11,Bachelor's,1,1,1,35,3.0,9,1,0,49,0
33613,5,8,Master's & above,0,2,1,34,2.0,9,0,0,71,0
28853,7,18,Bachelor's,0,2,1,32,1.0,2,0,0,46,0
14252,4,4,Bachelor's,0,0,1,33,3.0,4,0,0,66,1
45078,8,11,Master's & above,0,0,1,35,4.0,6,1,0,82,0
48868,7,31,Master's & above,0,0,1,50,1.0,6,1,0,55,0
35184,5,19,Bachelor's,0,0,1,31,1.0,5,0,0,73,0
48415,5,2,Bachelor's,1,0,1,32,1.0,4,1,0,75,0
3949,7,21,Master's & above,1,2,1,38,2.0,6,1,0,50,0
8973,2,11,Bachelor's,1,2,1,33,4.0,10,0,0,48,0
9327,6,18,Master's & above,1,0,1,33,4.0,3,1,0,84,1
15544,8,11,Bachelor's,1,0,3,36,3.0,10,0,1,74,0
39746,4,2,Bachelor's,1,0,1,30,3.0,1,0,0,56,0
23239,7,18,Master's & above,1,2,1,36,4.0,7,1,0,52,0
54355,4,33,Bachelor's,1,2,1,32,1.0,5,0,0,57,0
31919,4,10,Master's & above,0,2,1,40,3.0,3,1,0,57,0
31408,7,24,Bachelor's,1,0,1,24,3.0,3,0,0,44,0
52292,8,13,Bachelor's,1,0,1,32,1.0,4,0,0,79,0
46467,4,4,Bachelor's,1,2,1,38,3.0,3,1,1,61,1
41761,8,31,Master's & above,0,2,1,32,4.0,6,1,0,83,0
57621,7,31,Bachelor's,1,2,3,31,3.0,8,0,0,51,0
20887,7,17,Bachelor's,1,2,1,30,3.0,6,0,0,50,0
55658,7,14,Bachelor's,1,0,2,27,3.0,2,1,0,88,1
17158,4,11,Bachelor's,1,0,1,24,4.0,2,0,0,65,0
67065,7,18,Master's & above,1,0,1,32,4.0,7,0,0,51,0
30093,5,31,Bachelor's,1,2,2,33,3.0,7,0,0,73,0
51321,4,7,Master's & above,1,2,1,35,3.0,10,0,0,60,0
44195,8,11,Master's & above,1,0,2,39,3.0,7,0,0,76,0
22807,8,11,Master's & above,0,2,1,60,2.0,13,0,0,81,0
43284,5,11,Bachelor's,1,0,1,27,3.0,4,1,0,69,0
34239,7,11,Master's & above,1,0,4,53,3.0,23,0,0,49,0
30254,5,11,Bachelor's,0,2,1,33,5.0,10,1,0,70,1
41670,1,11,Bachelor's,1,0,1,40,4.0,5,0,0,59,0
48652,8,18,Master's & above,1,2,1,40,5.0,4,0,0,83,0
66170,8,11,Master's & above,0,0,1,59,4.0,19,1,0,83,1
19645,4,14,Master's & above,0,0,1,36,3.0,6,0,0,71,1
74405,7,18,Bachelor's,1,0,1,26,2.0,3,0,0,44,0
19976,5,11,Bachelor's,1,1,1,30,4.0,3,1,0,73,0
5278,3,11,Bachelor's,0,0,1,52,3.0,5,1,0,60,0
22233,1,11,Bachelor's,0,0,1,29,4.0,3,0,0,63,0
8272,3,31,Bachelor's,0,0,1,30,3.0,5,0,0,60,0
45769,4,14,Bachelor's,1,0,1,41,4.0,8,0,0,64,0
8901,8,11,Bachelor's,1,2,2,25,5.0,2,1,0,80,0
68138,7,3,Bachelor's,0,2,1,27,5.0,2,1,0,50,0
16470,8,0,Bachelor's,1,0,1,29,3.0,7,0,0,80,0
26638,5,28,Master's & above,1,0,2,35,3.0,4,0,0,66,0
18946,4,11,Bachelor's,1,2,1,36,4.0,8,1,0,61,0
62041,6,11,Master's & above,1,0,2,36,5.0,2,1,0,84,0
53964,7,2,Bachelor's,1,0,1,25,3.0,1,0,0,52,0
20541,7,11,Master's & above,0,0,1,33,5.0,8,1,0,49,0
29060,4,10,Bachelor's,0,0,2,42,4.0,19,0,0,60,0
72848,7,6,Bachelor's,1,0,2,32,1.0,6,0,0,48,0
67813,5,11,Bachelor's,1,2,1,28,3.0,5,0,0,74,0
55728,7,31,Bachelor's,1,0,1,42,5.0,3,0,0,49,0
22522,0,14,Master's & above,1,0,1,29,2.0,5,0,0,86,0
74873,7,2,Master's & above,1,0,1,33,3.0,4,0,0,54,0
63051,7,3,Bachelor's,1,0,1,34,1.0,4,0,0,48,0
70676,8,31,Bachelor's,0,0,1,30,3.0,4,1,0,78,0
49021,8,7,Master's & above,0,2,1,44,4.0,14,0,0,81,0
27503,1,31,Bachelor's,0,0,1,31,5.0,4,1,0,58,0
18737,5,17,Bachelor's,0,0,1,28,5.0,4,1,1,68,0
68597,8,16,Bachelor's,1,0,1,28,1.0,4,0,0,78,0
66916,5,6,Master's & above,0,0,1,41,5.0,5,1,1,93,1
6605,0,14,Bachelor's,1,2,1,36,4.0,4,1,0,79,0
57751,0,4,Bachelor's,1,0,1,32,2.0,6,0,0,90,0
7131,4,11,Bachelor's,1,1,1,35,5.0,3,1,0,58,0
72022,2,4,Master's & above,1,2,1,35,3.0,3,0,0,49,0
46457,4,20,Bachelor's,1,2,2,29,3.0,1,0,0,58,0
70352,7,5,Bachelor's,1,2,1,24,3.0,1,0,0,52,0
55363,4,14,Bachelor's,0,2,1,32,5.0,7,1,0,65,0
56128,7,14,Bachelor's,1,2,2,30,1.0,5,0,0,50,0
2879,7,11,Bachelor's,1,2,2,23,3.0,1,0,0,47,0
238,4,14,Bachelor's,1,0,3,29,3.0,3,0,0,56,0
58434,5,11,Bachelor's,1,2,2,24,3.0,1,1,0,68,0
16382,0,22,Bachelor's,1,0,2,28,5.0,4,0,0,81,0
25955,7,11,Master's & above,1,0,4,40,1.0,12,0,0,48,0
4337,5,23,Bachelor's,0,2,1,38,5.0,8,1,0,67,0
18636,4,11,Bachelor's,1,0,1,42,4.0,3,0,0,63,0
47339,5,11,Bachelor's,1,0,1,32,1.0,5,0,0,70,0
58053,0,11,Bachelor's,1,2,1,26,3.0,2,1,0,87,1
49013,7,18,Bachelor's,0,2,1,31,2.0,3,0,0,42,0
3846,7,24,Bachelor's,1,0,1,23,3.0,1,0,0,52,0
35601,5,23,Bachelor's,0,0,1,28,3.0,1,1,0,68,0
47930,4,19,Bachelor's,1,2,1,29,4.0,8,0,0,58,0
63948,1,6,Master's & above,1,0,1,36,3.0,5,0,0,60,0
62989,7,33,Master's & above,1,0,1,34,2.0,7,0,1,52,0
2551,3,14,Bachelor's,1,0,1,30,5.0,4,1,0,59,0
40875,0,2,Bachelor's,1,2,1,29,5.0,4,1,0,87,0
7691,4,11,Bachelor's,0,0,2,34,4.0,8,0,0,60,0
10253,7,14,Master's & above,1,0,5,31,3.0,1,0,0,48,0
32641,5,11,Below Secondary,0,2,1,23,3.0,1,1,0,70,0
66205,8,31,Master's & above,1,0,3,39,3.0,13,0,0,85,0
31544,5,18,Master's & above,1,0,1,39,2.0,4,1,0,69,0
44780,0,12,Bachelor's,1,0,1,32,2.0,4,0,0,85,0
40227,0,14,Bachelor's,1,2,1,32,2.0,3,0,0,87,0
2216,8,28,Master's & above,1,0,1,37,3.0,7,0,0,80,0
64800,3,11,Bachelor's,1,2,1,35,4.0,5,0,0,59,0
10683,0,2,Bachelor's,1,0,1,26,3.0,1,0,0,87,0
7804,0,10,Bachelor's,1,2,1,35,4.0,2,1,1,86,1
28959,8,4,Master's & above,0,0,1,32,3.0,7,0,0,81,0
10518,4,18,Bachelor's,1,0,2,36,4.0,9,1,0,62,0
4192,5,4,Bachelor's,0,2,1,34,4.0,2,1,0,67,1
33119,4,19,Master's & above,1,2,1,44,4.0,6,0,0,59,0
54906,7,32,Master's & above,1,2,1,38,3.0,5,0,0,49,0
11782,8,11,Bachelor's,1,0,1,45,3.0,14,0,0,80,0
64141,8,22,Bachelor's,1,2,2,26,3.0,2,0,0,86,0
39802,5,15,Master's & above,0,2,1,41,4.0,5,1,0,67,1
61670,2,7,Bachelor's,1,0,2,32,3.0,2,1,0,53,0
8128,1,11,Bachelor's,0,0,1,43,3.0,5,1,0,61,0
7658,4,14,Bachelor's,1,0,1,44,3.0,7,1,0,53,0
241,4,5,Bachelor's,0,0,1,33,5.0,6,0,0,57,0
49928,8,31,Bachelor's,1,0,1,31,3.0,2,1,0,76,1
19916,7,31,Bachelor's,0,2,1,31,1.0,2,0,0,51,0
39159,7,6,Bachelor's,1,2,1,29,3.0,5,1,0,48,1
64390,7,11,Bachelor's,1,1,1,32,4.0,5,1,0,51,0
9262,0,31,Bachelor's,1,0,2,25,1.0,2,0,0,84,0
47814,7,4,Bachelor's,0,0,2,32,3.0,5,0,0,46,0
41827,0,31,Master's & above,1,0,2,33,4.0,7,0,0,91,0
77010,1,28,Bachelor's,1,0,1,27,3.0,2,0,0,62,0
3477,7,6,Bachelor's,1,0,1,38,4.0,12,0,0,52,0
77572,4,15,Master's & above,1,2,1,34,5.0,4,1,0,59,0
76117,0,21,Master's & above,1,2,1,37,3.0,8,0,0,81,1
25724,5,31,Bachelor's,1,2,1,29,5.0,5,1,0,63,1
39406,1,27,Bachelor's,1,0,1,26,5.0,2,0,0,61,0
68257,0,11,Bachelor's,1,2,1,39,5.0,4,1,0,82,0
26053,5,24,Bachelor's,0,0,1,29,3.0,5,1,0,71,0
61763,5,14,Bachelor's,1,0,1,24,3.0,1,0,0,70,0
15916,4,31,Master's & above,1,0,1,32,3.0,7,1,0,65,0
17207,5,11,Bachelor's,1,0,1,38,5.0,2,1,0,68,0
29346,6,31,Bachelor's,1,0,1,33,3.0,1,0,0,87,0
1927,1,20,Bachelor's,1,0,1,30,5.0,3,1,0,61,0
27581,7,21,Bachelor's,1,2,1,27,4.0,5,0,0,51,0
25976,8,14,Bachelor's,1,0,1,37,2.0,7,0,0,80,0
55716,8,11,Bachelor's,0,0,1,36,2.0,3,0,0,79,0
53954,3,31,Bachelor's,0,0,1,29,3.0,4,0,0,63,0
33501,1,14,Below Secondary,1,0,2,25,4.0,3,1,0,60,0
49028,5,11,Bachelor's,0,0,1,39,3.0,4,0,0,69,0
44718,7,11,Master's & above,0,0,1,38,4.0,11,0,0,49,0
42826,4,11,Bachelor's,0,0,1,60,4.0,4,0,0,56,0
6301,2,14,Bachelor's,1,2,1,25,4.0,1,0,0,51,0
73598,6,31,Master's & above,1,0,1,36,3.0,8,0,0,90,0
47580,8,26,Master's & above,1,0,1,53,2.0,18,0,0,89,1
76844,8,18,Bachelor's,1,0,1,27,3.0,1,0,0,75,0
23025,7,28,Master's & above,1,2,1,55,4.0,26,0,0,50,0
20216,7,14,Bachelor's,1,2,3,30,4.0,6,1,0,52,0
48106,7,11,Bachelor's,1,1,1,22,5.0,2,0,0,48,0
5831,4,32,Bachelor's,1,0,1,35,3.0,6,1,0,58,0
59529,4,15,Bachelor's,1,0,1,41,4.0,3,1,0,59,0
23092,5,31,Bachelor's,0,2,1,31,1.0,6,0,0,71,0
39156,4,10,Bachelor's,1,0,2,40,1.0,4,1,0,58,0
63106,5,11,Bachelor's,1,2,1,39,3.0,11,0,0,71,0
1195,5,17,Bachelor's,1,0,1,30,5.0,2,1,0,68,0
46927,3,11,Below Secondary,1,0,1,26,1.0,2,0,0,61,0
54353,0,14,Bachelor's,1,0,1,25,3.0,2,0,0,89,0
56960,5,10,Master's & above,1,2,1,44,3.0,14,0,0,71,0
74634,8,14,Bachelor's,1,2,2,25,3.0,2,0,0,78,0
43937,1,11,Bachelor's,1,2,1,25,3.0,3,0,0,60,0
58355,4,14,Bachelor's,1,0,1,26,3.0,1,1,0,61,0
65448,7,2,Master's & above,1,0,1,32,5.0,3,0,0,48,0
43410,7,2,Bachelor's,1,2,1,38,1.0,9,0,0,51,0
74379,7,25,Bachelor's,1,0,1,28,3.0,1,1,0,49,0
24248,4,2,Bachelor's,0,0,2,38,3.0,10,0,0,59,0
29377,7,24,Bachelor's,0,0,3,30,1.0,4,0,0,51,0
23127,8,11,Bachelor's,0,2,1,53,4.0,4,1,0,78,0
66565,7,19,Master's & above,1,0,1,33,5.0,4,0,0,48,0
38036,4,30,Bachelor's,0,2,1,29,4.0,4,0,0,57,0
40929,0,31,Bachelor's,1,2,1,44,5.0,10,1,0,87,0
37668,7,28,Bachelor's,1,0,1,31,4.0,2,1,0,51,0
59504,1,11,Bachelor's,0,0,1,40,4.0,7,0,0,63,0
9202,7,31,Master's & above,1,2,1,45,3.0,16,0,0,47,0
42248,7,6,Bachelor's,1,2,1,43,5.0,7,0,0,47,0
13858,7,24,Bachelor's,1,0,1,37,1.0,8,0,0,47,0
23471,4,14,Master's & above,1,2,1,49,5.0,15,0,0,58,0
9812,4,11,Bachelor's,0,2,1,38,3.0,2,0,0,61,0
53487,4,24,Bachelor's,1,2,2,34,3.0,10,0,0,61,0
24466,7,10,Bachelor's,1,0,1,26,2.0,5,0,0,49,0
31382,8,4,Bachelor's,0,2,1,43,3.0,15,0,0,82,0
6782,5,1,Master's & above,0,0,1,31,4.0,3,1,0,68,0
11458,0,11,Bachelor's,1,2,1,27,3.0,7,0,0,84,0
43097,4,28,Bachelor's,1,0,1,42,3.0,3,1,0,61,1
19499,0,26,Bachelor's,1,0,2,30,3.0,6,0,0,87,0
10601,7,29,Bachelor's,1,0,1,28,3.0,1,0,0,50,0
54813,2,11,Bachelor's,1,0,1,48,1.0,20,0,0,52,0
40577,7,19,Bachelor's,1,0,1,29,5.0,2,0,0,54,0
46484,0,11,Master's & above,1,2,1,39,4.0,11,0,0,80,0
32422,7,20,Bachelor's,0,0,1,28,3.0,5,0,0,50,0
63935,8,31,Master's & above,0,2,1,45,1.0,7,1,0,80,0
36142,4,31,Bachelor's,1,0,1,50,4.0,11,1,0,58,0
28523,5,8,Bachelor's,0,0,3,31,3.0,7,0,0,70,0
27185,7,28,Master's & above,1,0,1,32,3.0,2,1,0,49,0
69134,7,21,Bachelor's,0,0,1,33,3.0,4,0,0,55,0
34100,0,20,Master's & above,1,2,1,31,4.0,3,0,0,91,0
74789,4,4,Master's & above,0,2,1,42,5.0,3,1,0,63,0
75841,7,20,Bachelor's,0,0,1,29,3.0,1,0,0,52,0
52531,7,11,Master's & above,1,2,1,36,4.0,7,0,0,46,0
77508,5,32,Bachelor's,0,0,1,25,1.0,3,0,0,69,0
64324,4,25,Bachelor's,1,0,1,30,3.0,8,0,0,60,0
54352,0,23,Bachelor's,1,2,1,30,3.0,6,1,0,87,1
24027,8,20,Bachelor's,1,2,1,25,3.0,3,0,0,82,0
28844,4,14,Bachelor's,0,0,1,38,3.0,5,1,0,61,0
12341,4,6,Bachelor's,1,2,1,32,1.0,5,0,0,62,0
18553,4,18,Bachelor's,1,0,1,36,2.0,6,0,0,58,0
40626,7,20,Bachelor's,1,2,1,32,5.0,5,0,0,53,0
33907,4,15,Bachelor's,0,0,1,32,5.0,9,0,0,70,1
14442,5,14,Bachelor's,1,0,1,31,3.0,2,0,0,71,0
75201,7,22,Master's & above,0,0,1,32,2.0,10,0,0,44,0
11368,7,4,Bachelor's,1,2,1,29,4.0,8,0,0,51,0
78244,4,31,Master's & above,1,2,1,37,5.0,11,0,0,62,0
45166,7,20,Bachelor's,1,0,1,34,3.0,2,1,0,48,0
15870,8,11,Bachelor's,1,0,1,58,3.0,10,0,0,81,0
12951,7,14,Bachelor's,0,2,1,26,5.0,3,1,0,47,0
50429,7,22,Bachelor's,1,2,1,33,5.0,10,0,0,50,0
33471,5,31,Master's & above,1,2,1,44,2.0,6,0,0,69,0
10803,4,2,Bachelor's,1,0,1,31,3.0,2,0,0,60,0
44351,4,32,Bachelor's,0,2,1,27,3.0,1,0,0,62,0
42991,7,4,Bachelor's,1,0,2,27,3.0,1,0,0,49,0
34547,0,14,Bachelor's,1,2,2,30,3.0,5,1,0,84,0
54956,7,4,Bachelor's,0,2,1,40,4.0,4,1,1,48,0
49526,4,24,Master's & above,0,2,1,39,5.0,8,1,0,64,0
15569,4,27,Bachelor's,1,0,1,25,3.0,2,0,0,61,0
64754,0,14,Master's & above,1,0,3,33,4.0,5,1,0,83,0
708,4,10,Master's & above,1,0,1,49,3.0,19,0,0,64,0
7986,7,7,Master's & above,1,0,1,36,1.0,4,0,0,49,0
35359,5,11,Bachelor's,1,0,3,35,3.0,7,0,0,70,0
29338,8,31,Master's & above,0,2,1,42,3.0,3,0,0,80,0
11517,5,6,Master's & above,1,0,2,32,5.0,5,1,0,66,0
73565,7,31,Bachelor's,1,2,1,24,3.0,1,0,0,51,0
63320,5,3,Bachelor's,0,0,2,31,1.0,6,0,0,72,0
68546,8,15,Bachelor's,1,2,1,31,3.0,2,0,0,84,0
38192,7,4,Bachelor's,1,0,1,60,5.0,8,0,0,46,0
33012,5,14,Bachelor's,0,2,1,25,3.0,2,0,0,74,0
46365,4,7,Bachelor's,1,0,1,42,4.0,6,0,0,60,0
6855,7,18,Master's & above,1,0,1,44,3.0,11,0,0,52,0
30138,7,11,Bachelor's,0,0,1,56,5.0,17,1,0,52,0
24901,6,28,Bachelor's,1,0,1,32,5.0,5,1,0,82,0
39756,7,31,Bachelor's,1,0,1,40,1.0,3,0,0,53,0
2556,7,2,Bachelor's,1,0,1,30,3.0,1,1,0,49,0
1854,7,7,Bachelor's,1,0,3,32,3.0,5,0,0,49,0
5518,4,14,Bachelor's,0,0,2,34,3.0,5,1,0,58,0
30893,5,4,Master's & above,1,0,1,39,3.0,9,0,0,70,0
15609,0,19,Bachelor's,1,2,1,29,4.0,2,1,0,83,1
7971,7,3,Bachelor's,1,0,1,36,5.0,9,0,0,49,0
25227,7,17,Master's & above,0,2,2,37,1.0,7,0,0,49,0
21115,8,30,Bachelor's,0,0,1,26,3.0,6,0,0,88,0
74558,7,16,Master's & above,1,0,1,47,1.0,24,0,0,48,0
75126,5,11,Master's & above,1,0,1,41,3.0,9,0,0,69,0
22595,4,4,Master's & above,1,0,1,39,3.0,6,1,0,58,1
35245,8,7,Bachelor's,1,2,1,34,3.0,9,0,0,81,0
71181,5,10,Bachelor's,1,0,3,33,4.0,5,1,0,71,0
8476,7,11,Bachelor's,0,0,1,47,5.0,15,0,0,49,0
70002,4,24,Bachelor's,1,0,1,29,5.0,2,1,0,59,0
38904,4,22,Master's & above,0,0,1,32,3.0,7,0,0,59,0
50302,7,11,Bachelor's,1,0,6,28,3.0,1,0,0,47,0
69450,7,30,Bachelor's,0,0,2,25,1.0,2,0,0,48,0
53076,7,4,Bachelor's,1,2,1,32,5.0,3,0,0,54,0
8474,7,29,Bachelor's,1,2,1,34,5.0,8,1,0,48,0
71422,7,22,Master's & above,1,0,1,40,5.0,3,1,0,46,1
35901,7,25,Bachelor's,1,2,2,32,1.0,9,0,0,56,0
63904,0,28,Bachelor's,1,2,1,30,5.0,5,1,1,93,1
60433,8,14,Bachelor's,1,2,1,26,1.0,2,1,0,80,0
58867,2,14,Master's & above,0,0,1,31,3.0,4,1,0,47,0
14148,7,31,Bachelor's,0,0,3,30,1.0,3,0,0,50,0
37163,4,29,Bachelor's,0,2,1,32,5.0,7,1,0,57,0
45670,4,14,Master's & above,1,0,2,41,3.0,12,1,0,62,1
63018,0,19,Bachelor's,1,0,1,32,5.0,3,0,0,82,0
45168,2,20,Bachelor's,1,0,2,29,3.0,5,0,0,43,0
884,0,31,Bachelor's,1,0,1,30,3.0,6,1,0,85,0
8554,4,11,Bachelor's,0,2,2,32,3.0,4,0,0,57,0
77974,8,2,Bachelor's,1,2,1,27,4.0,1,1,0,82,0
6989,5,31,Bachelor's,0,0,3,29,4.0,5,0,0,71,0
49507,0,20,Bachelor's,1,2,1,31,3.0,3,1,0,86,0
76788,7,18,Bachelor's,1,0,1,31,3.0,6,0,0,52,0
22329,5,7,Bachelor's,0,0,1,25,5.0,3,1,0,71,0
31929,0,14,Bachelor's,0,1,2,29,1.0,3,1,0,82,1
2151,4,14,Bachelor's,1,0,1,26,1.0,3,0,0,51,0
51195,4,11,Bachelor's,1,2,1,37,4.0,9,0,0,59,0
76376,1,20,Master's & above,1,0,1,35,5.0,4,0,0,62,0
817,7,4,Master's & above,1,0,1,49,1.0,12,0,0,55,0
62836,3,31,Bachelor's,1,2,1,33,5.0,5,1,0,59,0
18939,4,6,Bachelor's,0,0,1,46,3.0,2,1,0,57,0
12567,4,10,Bachelor's,1,0,1,32,5.0,7,1,1,60,1
49885,4,5,Bachelor's,1,0,1,43,3.0,14,0,0,61,0
46303,0,6,Bachelor's,1,0,1,28,2.0,5,0,0,78,0
33633,8,3,Bachelor's,1,0,2,27,3.0,2,0,0,81,0
43732,4,32,Bachelor's,0,0,1,25,3.0,1,0,0,57,0
43677,8,11,Master's & above,0,0,2,33,3.0,3,1,0,75,0
73409,5,11,Master's & above,1,2,1,40,4.0,10,1,0,69,0
54655,4,32,Bachelor's,1,0,1,29,5.0,3,0,0,58,0
26114,4,31,Bachelor's,0,0,1,33,5.0,6,1,0,63,0
73189,7,7,Bachelor's,1,2,2,24,3.0,1,1,0,50,0
38988,7,10,Bachelor's,1,0,1,35,3.0,7,0,0,51,0
5447,7,14,Bachelor's,1,2,1,27,3.0,1,0,0,53,0
61501,4,15,Bachelor's,1,0,1,27,4.0,3,1,0,56,0
36922,7,31,Master's & above,0,2,1,37,3.0,8,1,0,47,0
66292,4,24,Bachelor's,1,2,1,36,5.0,10,0,0,59,0
27357,8,14,Master's & above,1,0,1,39,4.0,7,1,0,81,0
443,7,14,Bachelor's,1,2,1,36,2.0,9,0,0,47,0
1476,8,28,Bachelor's,1,0,1,32,1.0,7,0,0,76,0
33735,8,11,Master's & above,1,2,1,40,4.0,11,1,0,80,0
5173,7,11,Bachelor's,0,2,1,58,3.0,17,1,0,52,0
75729,5,1,Master's & above,1,0,1,29,3.0,1,1,0,64,0
77891,8,8,Bachelor's,1,0,2,26,5.0,2,1,0,82,0
25798,7,28,Master's & above,0,2,1,35,3.0,8,0,0,48,0
20858,1,14,Bachelor's,1,0,2,30,3.0,9,0,0,63,0
4500,4,14,Bachelor's,0,1,1,32,5.0,7,0,0,59,0
71016,2,31,Bachelor's,1,0,1,26,3.0,3,0,0,51,0
73876,2,6,Bachelor's,1,0,1,35,3.0,3,0,0,51,0
8646,8,7,Bachelor's,0,0,1,41,3.0,7,1,0,71,1
42979,3,11,Bachelor's,1,2,1,27,3.0,1,0,0,60,0
24132,7,11,Bachelor's,1,1,1,38,5.0,7,1,0,47,0
48037,8,19,Master's & above,1,0,2,44,4.0,4,1,0,80,0
52828,5,24,Bachelor's,1,0,3,29,3.0,2,0,0,72,0
49160,7,3,Bachelor's,1,2,1,33,3.0,5,0,0,47,0
58859,0,11,Master's & above,1,2,1,42,5.0,4,1,0,88,0
72196,4,11,Bachelor's,1,2,3,29,3.0,5,1,0,59,0
67963,4,31,Bachelor's,1,2,1,38,3.0,10,0,0,57,0
13111,7,24,Bachelor's,1,2,1,25,3.0,1,1,0,55,0
5600,0,14,Bachelor's,1,0,1,39,2.0,3,1,0,86,0
77890,7,4,Bachelor's,1,0,1,36,5.0,8,0,0,47,0
36637,7,11,Bachelor's,1,0,1,54,3.0,20,0,0,50,0
69918,4,28,Bachelor's,1,0,1,32,5.0,2,0,0,74,1
34250,4,32,Bachelor's,0,2,1,30,3.0,3,0,0,60,0
70478,1,30,Bachelor's,0,2,1,30,3.0,4,0,0,59,0
57450,0,14,Bachelor's,1,2,1,33,5.0,4,1,0,89,0
38224,5,31,Master's & above,0,0,1,44,3.0,5,1,0,71,0
72052,8,5,Bachelor's,0,0,1,45,3.0,5,1,0,83,0
9144,4,30,Bachelor's,0,0,1,26,4.0,3,0,0,58,0
46943,4,21,Bachelor's,1,0,1,32,3.0,7,1,0,62,0
50348,7,11,Bachelor's,1,0,1,37,4.0,9,0,0,50,0
57485,0,11,Master's & above,1,2,1,38,3.0,10,0,0,85,0
64737,0,21,Bachelor's,1,0,1,29,3.0,1,0,0,82,0
35885,0,14,Bachelor's,1,2,2,28,4.0,4,0,0,89,0
2550,7,33,Bachelor's,1,0,1,29,1.0,4,0,0,49,0
70654,7,18,Bachelor's,1,2,3,27,3.0,5,0,0,50,0
27138,2,28,Master's & above,0,0,1,35,5.0,3,1,0,56,0
40486,0,29,Master's & above,1,0,1,46,3.0,5,0,0,80,0
65353,7,15,Bachelor's,1,2,1,43,3.0,11,1,0,51,1
12383,4,31,Master's & above,1,2,1,45,3.0,4,0,0,58,0
58946,7,31,Bachelor's,1,0,1,35,3.0,7,1,0,51,1
26495,7,27,Bachelor's,1,0,1,41,1.0,7,0,0,52,0
45816,1,11,Below Secondary,1,0,3,22,3.0,2,0,0,56,0
67201,8,2,Bachelor's,1,0,1,31,3.0,4,1,0,78,0
31527,5,6,Master's & above,1,1,1,36,5.0,7,1,0,67,0
15520,8,1,Bachelor's,1,0,2,30,3.0,3,0,0,80,0
20704,7,5,Bachelor's,0,0,1,36,3.0,5,1,0,48,0
16216,8,15,Bachelor's,1,2,1,31,2.0,5,0,1,95,1
35805,4,3,Bachelor's,1,2,1,32,3.0,3,0,0,59,0
4354,7,14,Bachelor's,1,0,1,21,2.0,2,0,0,52,0
33627,7,6,Master's & above,1,2,1,30,1.0,2,0,0,47,0
51205,4,24,Bachelor's,1,2,1,25,3.0,2,0,0,57,0
50337,3,29,Bachelor's,1,0,1,28,3.0,1,1,0,59,0
52022,4,18,Bachelor's,1,0,1,28,3.0,1,1,0,59,0
65967,8,31,Bachelor's,0,0,1,24,3.0,1,0,0,78,0
56978,5,15,Bachelor's,0,2,1,32,1.0,7,0,0,70,0
71977,7,20,Master's & above,1,0,3,32,1.0,5,0,0,52,0
64732,1,11,Master's & above,1,2,2,50,3.0,3,0,0,61,0
15619,8,14,Bachelor's,1,2,1,33,3.0,7,0,0,79,0
66537,7,7,Master's & above,1,2,1,33,2.0,4,0,0,47,0
76263,7,11,Master's & above,0,0,2,48,2.0,4,1,0,48,0
4825,7,28,Bachelor's,1,2,1,41,4.0,3,0,0,49,0
48962,5,18,Bachelor's,1,2,1,28,4.0,2,0,0,68,0
23038,7,28,Bachelor's,0,2,1,27,3.0,1,0,0,48,0
22295,5,1,Bachelor's,1,2,1,30,3.0,9,0,0,66,0
68464,4,10,Bachelor's,0,0,1,29,5.0,7,1,0,65,0
